9.999979241535279506e-01,2.010244105596848939e-05,1.923454103371547127e-05,1.360491926774996991e-04,1.070449122040982581e-03,1.390985711340643243e-07,2.669378987361976588e-07,2.614255607570231167e-07,1.643145852941181646e-07,3.565427118444819246e-07,8.694247114812975693e-08,1.226788409833316137e-06,1.144689759079652478e-06,8.533568326909377541e-06,1.306541384851160744e-04,9.416715241445217312e-09,4.455611060188114529e-08,4.377030923038179480e-08,2.811292369379023488e-08,2.706909799135080152e-08,8.730605088718170060e-09,2.609564256098593268e-05,2.509873037326287233e-05,1.787404910694047713e-04,1.713516125015750353e-03,1.812034505920146757e-07,4.631536740374536277e-07,4.518944305055226380e-07,2.990736563169174481e-07,4.768758770919946522e-07,1.242035302116139309e-07
9.999991424665565232e-01,1.709735002241231548e-05,2.524732139797922862e-05,1.142285916106435900e-04,7.561297184123086162e-04,1.235981270481658438e-07,2.190524680512085402e-07,1.671037296429187146e-07,1.029945303476319227e-07,2.640825257234055973e-07,8.119482274018029315e-08,2.984413978534934292e-07,1.152957101648545111e-06,2.474307856467077139e-06,2.468444567707676567e-05,5.220672311370345119e-09,3.582469431993801573e-08,3.143895432790632578e-08,1.585433280541937413e-08,1.705044371233711227e-08,4.351732917227167756e-09,2.066222958812791754e-05,3.894396393993916378e-05,1.435333088301280792e-04,1.051756737661289735e-03,1.788303071617200260e-07,7.789965445739712676e-07,6.495351287664046621e-07,3.167348587828235068e-07,5.000212654016880471e-07,1.495138633647167474e-07
9.999977926994444433e-01,2.182267067645346270e-05,2.374578620086956790e-05,1.431782960556135271e-04,1.282858770555619964e-03,1.106964057956586131e-07,1.250025090870467074e-07,1.747220811817069344e-07,9.065613487354203214e-08,1.989955515203735825e-07,6.682826447345958699e-08,1.000137335838106254e-06,2.168195490637423419e-06,6.604260142385057013e-06,1.096879427767574955e-04,1.260578773626409007e-08,3.191902717963800115e-08,5.958140231437939359e-08,2.240898638511690782e-08,2.688843839930564118e-08,4.944986686867504907e-09,2.498877550323606904e-05,3.196593243633108521e-05,1.640511352840322323e-04,1.645201878509629624e-03,1.568980836383381802e-07,2.482460710481030584e-07,4.040887864108470354e-07,1.747220811817069344e-07,2.745130147962254384e-07,8.702097747982867130e-08
9.999984990438802734e-01,1.793723486601729475e-05,2.962574673622594612e-05,1.200505130902072479e-04,8.586425369850369041e-04,1.268502491832072750e-07,1.989508991348453921e-07,1.973095835261902414e-07,1.025939492238675379e-07,2.257981330192765118e-07,7.667288629003470657e-08,5.146696801425876663e-07,1.186436711399313839e-06,4.100944285054150406e-06,5.099802069750014615e-05,6.135003271494672249e-09,3.583929868327769202e-08,4.192389011822080873e-08,1.269674860123969102e-08,2.072747140073109429e-08,3.478416722057079005e-09,2.376390527674317199e-05,4.303763999552254199e-05,1.750345859801556931e-04,1.487735362416728368e-03,1.923856367002246834e-07,7.163170263487951011e-07,7.426953129164675610e-07,2.372873422798627520e-07,4.721127111467427382e-07,1.157830925077037811e-07
9.999983142879714793e-01,2.059300256567872910e-05,1.763942450844990876e-05,1.347863002306803708e-04,1.119429524785415771e-03,1.154122346410008284e-07,1.356067385799105794e-07,1.157404099806929240e-07,9.321351702040007218e-08,2.038203270444810118e-07,7.206964870595247937e-08,7.035844872041514330e-07,9.640150603455182911e-07,5.455915022381018504e-06,7.161254733995278492e-05,6.595152273026421319e-09,3.554842161736118150e-08,3.993190651181982346e-08,1.586962178368184513e-08,2.256205460383127693e-08,4.385829004027877858e-09,2.345281624013838463e-05,2.287850939567722389e-05,1.581101904445111428e-04,1.438111220722128672e-03,1.470928754691337793e-07,3.295818054336288825e-07,2.917244358905769145e-07,1.706511766398875067e-07,3.230182986397870238e-07,9.281501839363111315e-08
9.999972348415248069e-01,2.183023981117622976e-05,2.942336670202013813e-05,1.462379993792159818e-04,1.274895379203421332e-03,1.246772687015110372e-07,2.211146673305934005e-07,2.717355132695527762e-07,1.457692878427441237e-07,2.557993210295099657e-07,7.261513478790075840e-08,9.733966833679062254e-07,1.717827781169315925e-06,6.531495260735174854e-06,1.230367783238596057e-04,7.321274199690236147e-09,3.953581810140021234e-08,6.088562858769280065e-08,1.356919898085994342e-08,2.351760134247487363e-08,5.343311515779045375e-09,2.712668017330808855e-05,3.985219838851871099e-05,1.880705040093282304e-04,1.956870664769957274e-03,1.747122252198806263e-07,4.988262526901621645e-07,7.186519632954579233e-07,2.165447298499928848e-07,4.035606329022594539e-07,1.146234062441899609e-07
9.999993086538075948e-01,1.387046083520508354e-05,2.190689337992694804e-05,9.129434230469023225e-05,5.161592097965675722e-04,1.299184211675881463e-07,1.775981302886056400e-07,1.426876798756739243e-07,6.070669598651414818e-08,2.695602228193150094e-07,9.136463180216592575e-08,5.652447088670990284e-07,1.206636373332874772e-06,4.070933395467708272e-06,4.803115660839598483e-05,6.502950008126977726e-09,3.999472406367411345e-08,4.926122281422075516e-08,1.223037256077205198e-08,2.662800462704489521e-08,6.638843036580000765e-09,1.970448912568830259e-05,3.294234448361207723e-05,1.398760999766458725e-04,1.041104606777597946e-03,1.917731789462054340e-07,6.765364132036263564e-07,8.148895740682987048e-07,1.811126051623906801e-07,5.577471624696909429e-07,1.642431257682223554e-07
9.999999998180247873e-01,1.993380360584562380e-07,2.808534726605041412e-07,1.321112248378017786e-06,1.053259082416978217e-05,1.401924965699013676e-09,1.752113407423328827e-09,2.830787503838359095e-09,1.408952158509534982e-09,2.632854906342007377e-09,7.474590752791232432e-10,7.037733599737153604e-09,1.637335924851479718e-08,4.683624008212494005e-08,7.938385478285643368e-07,9.683471692898452076e-11,3.609634707004478183e-10,5.905184358441458815e-10,1.302373067549960920e-10,2.461859881285987092e-10,4.513800181958227513e-11,2.445463098061437097e-07,3.758376954827180537e-07,1.594001569186597739e-06,1.574091189556787120e-05,1.913738842065320118e-09,4.168296535440927117e-09,6.544658904198904117e-09,2.163204186838828773e-09,4.134331770190073239e-09,9.934108236473713490e-10
9.999967868192620735e-01,2.256427746305884527e-05,3.099514397753854068e-05,1.497649760002712279e-04,1.360648179142417155e-03,1.100813556980883268e-07,2.012869380332026670e-07,1.940270252012896034e-07,8.891051311728375676e-08,2.169777173795954379e-07,7.331341006549632743e-08,6.508160567705296599e-07,7.098321223718875049e-07,4.131124592095049363e-06,7.982391254056676335e-05,5.872332718071618907e-09,3.885224318756058748e-08,4.094825027935484495e-08,1.129150636098995646e-08,1.806781532200301000e-08,4.562035547279567909e-09,2.827853143398396975e-05,3.618246879130868293e-05,1.889919243662531174e-04,2.122939026493289236e-03,1.766969106993035737e-07,7.716584768114052524e-07,7.132278880513306762e-07,2.090152323381423987e-07,4.299741922384643826e-07,1.314980985522318803e-07
9.999984413457236876e-01,1.888669587560582456e-05,2.093577943309560607e-05,1.252868232293752728e-04,9.451544272032872014e-04,1.217741085593927977e-07,1.825440723500897746e-07,1.585405221052094626e-07,9.076854707234740829e-08,2.339467970208334654e-07,7.628445358311962171e-08,3.910822332580498901e-07,8.028894830689964871e-07,2.556085374857254585e-06,4.101679829649547849e-05,4.900236964625565995e-09,3.358155224503254840e-08,3.119290626944445941e-08,1.061659463757706311e-08,1.994051027660057000e-08,4.469343965107714196e-09,2.366398782678200244e-05,3.191886730124084381e-05,1.553790789022251983e-04,1.476511066282637594e-03,1.693128470931557601e-07,6.795931981526113220e-07,6.175352389829206896e-07,2.182566714949117073e-07,4.999763880275069526e-07,1.443725729362801248e-07
9.999984238041972340e-01,1.959603725650628061e-05,2.527350324778797184e-05,1.288843310598173177e-04,1.017846738024624472e-03,1.124957694354990379e-07,1.563937023577801210e-07,1.577984362112931243e-07,7.044740275367670594e-08,2.219479488550532308e-07,6.620978896224584649e-08,5.402372278302060803e-07,1.076611437563251368e-06,3.521199526139241238e-06,5.289993570021020832e-05,6.761452281575883991e-09,2.925358249940812847e-08,4.325409657275431084e-08,1.398880795790024442e-08,3.264835597873119782e-08,3.119679766343443278e-09,2.342393700732919891e-05,3.397114702412260315e-05,1.562766412033207242e-04,1.438681588306226031e-03,1.829665844200676197e-07,4.489295273518614190e-07,6.331837844709826891e-07,2.122318730349216928e-07,5.692683941361412885e-07,1.010588946448140529e-07
9.999992704620020989e-01,1.668093572986876542e-05,2.542525782826312848e-05,1.096025271850956117e-04,7.409847240004861692e-04,1.149872502978953494e-07,1.285309995185677293e-07,1.544010822996273572e-07,6.552973909881075883e-08,2.206565884266850679e-07,7.169875883890960478e-08,3.347893065784187547e-07,1.192833228683247352e-06,3.110262893632372423e-06,2.915944624779164506e-05,6.880739664573236035e-09,3.505922983225049518e-08,5.636400388724077272e-08,1.359057289991412897e-08,2.373960537556060083e-08,4.708120947756643543e-09,1.860070657877997715e-05,3.553917254447829801e-05,1.360227881972456642e-04,9.360053480423203946e-04,1.692676004588788375e-07,4.960968815662022610e-07,6.070690013691186131e-07,1.693846596569831705e-07,4.203595803926928374e-07,1.186980268778030041e-07
