5.094339622641509413e-01,3.544303797468354444e-01,2.800000000000000266e-01,1.096774193548387122e-01,6.022913256955809702e-01,2.222222222222222099e-01,1.937716262975778536e-01,9.931353306299753880e-01,7.755610972568578454e-01,6.400000000000000133e-01,6.241610738255033430e-01
4.654088050314465486e-01,3.734177215189872778e-01,8.000000000000000167e-02,2.838709677419354871e-01,1.407528641571194616e-01,8.333333333333332871e-02,1.003460207612456717e-01,9.937331247696001846e-01,8.428927680798005140e-01,2.500000000000000000e-01,6.040268456375839090e-01
4.968553459119496862e-01,2.025316455696202500e-01,5.100000000000000089e-01,1.161290322580645212e-01,5.581014729950900533e-01,2.361111111111111049e-01,1.937716262975778536e-01,9.932349629865795393e-01,7.581047381546135444e-01,5.400000000000000355e-01,6.174496644295300873e-01
5.597484276729559616e-01,1.392405063291139167e-01,4.799999999999999822e-01,1.161290322580645212e-01,1.260229132569558042e-01,4.027777777777777901e-01,2.076124567474048332e-01,9.931353306299753880e-01,8.453865336658354934e-01,2.650000000000000133e-01,6.308724832214764877e-01
4.779874213836477481e-01,2.468354430379746944e-01,3.099999999999999978e-01,1.483870967741935387e-01,1.342062193126022651e-01,3.194444444444444198e-01,2.456747404844290550e-01,9.945301836224331726e-01,8.778054862842893380e-01,3.250000000000000111e-01,6.510067114093959217e-01
4.968553459119496862e-01,2.721518987341772222e-01,2.099999999999999922e-01,1.032258064516129031e-01,1.734860883797053888e-01,1.388888888888888951e-01,1.280276816608996449e-01,9.929360659167671965e-01,7.905236907730673890e-01,4.550000000000000155e-01,6.375838926174496324e-01
5.345911949685534514e-01,3.101265822784810000e-01,1.100000000000000006e-01,1.483870967741935387e-01,1.374795417348609050e-01,1.250000000000000000e-01,2.318339100346020754e-01,9.931353306299753880e-01,7.905236907730673890e-01,2.650000000000000133e-01,6.308724832214764877e-01
4.339622641509434109e-01,2.531645569620253333e-01,1.400000000000000133e-01,1.548387096774193616e-01,1.391162029459901972e-01,2.916666666666666852e-01,1.384083044982699073e-01,9.931353306299753880e-01,8.553615960099751891e-01,3.150000000000000022e-01,6.510067114093959217e-01
3.962264150943395902e-01,2.468354430379746944e-01,1.600000000000000033e-01,9.032258064516128504e-02,1.309328968903437085e-01,1.527777777777777901e-01,7.958477508650518839e-02,9.918401099941217547e-01,8.329177057356608183e-01,2.800000000000000266e-01,6.241610738255033430e-01
4.779874213836477481e-01,2.594936708860759444e-01,2.399999999999999911e-01,1.161290322580645212e-01,1.309328968903437085e-01,5.555555555555555247e-02,3.806228373702422174e-02,9.925375364903505915e-01,8.179551122194513857e-01,2.949999999999999845e-01,6.375838926174496324e-01
4.968553459119496862e-01,2.721518987341772222e-01,2.099999999999999922e-01,1.032258064516129031e-01,1.734860883797053888e-01,1.388888888888888951e-01,1.280276816608996449e-01,9.929360659167671965e-01,7.905236907730673890e-01,4.550000000000000155e-01,6.375838926174496324e-01
4.465408805031446104e-01,4.493670886075948889e-01,0.000000000000000000e+00,1.225806451612903164e-01,1.309328968903437085e-01,1.944444444444444475e-01,1.211072664359861550e-01,9.935338600563918821e-01,8.653366583541147739e-01,2.750000000000000222e-01,6.308724832214764877e-01
4.905660377358490587e-01,4.082278481012658333e-01,0.000000000000000000e+00,1.290322580645161255e-01,1.342062193126022651e-01,1.111111111111111049e-01,5.536332179930796016e-02,9.927368012035588940e-01,8.428927680798005140e-01,2.949999999999999845e-01,6.577181208053691774e-01
4.213836477987421558e-01,4.272151898734177222e-01,7.000000000000000666e-02,1.548387096774193616e-01,1.456628477905073937e-01,2.361111111111111049e-01,2.837370242214533045e-01,9.921390070639340975e-01,8.354114713216957977e-01,2.700000000000000178e-01,6.778523489932885004e-01
4.339622641509434109e-01,4.335443037974683889e-01,0.000000000000000000e+00,1.612903225806451568e-01,1.718494271685760966e-01,3.055555555555555802e-01,1.280276816608996449e-01,9.929360659167671965e-01,8.628428927680797944e-01,2.849999999999999756e-01,7.114093959731543348e-01
5.220125786163521964e-01,4.145569620253164445e-01,1.199999999999999956e-01,1.483870967741935387e-01,1.358428805237315851e-01,2.083333333333333426e-01,3.910034602076124521e-01,9.929360659167671965e-01,7.905236907730673890e-01,3.300000000000000155e-01,6.577181208053691774e-01
4.339622641509434109e-01,3.829113924050632778e-01,1.199999999999999956e-01,6.903225806451612767e-01,1.194762684124386215e-01,5.555555555555555802e-01,2.871972318339100494e-01,9.956261395450786145e-01,8.603491271820449260e-01,2.600000000000000089e-01,6.308724832214764877e-01
3.270440251572326873e-01,2.025316455696202500e-01,2.500000000000000000e-01,1.161290322580645212e-01,1.685761047463175122e-01,1.805555555555555525e-01,1.730103806228373564e-01,9.920393747073300572e-01,8.428927680798005140e-01,2.750000000000000222e-01,6.174496644295300873e-01
4.905660377358490587e-01,4.082278481012658333e-01,0.000000000000000000e+00,3.548387096774193727e-01,1.407528641571194616e-01,6.944444444444444753e-02,6.228373702422144997e-02,9.949287130488497777e-01,8.478802992518703618e-01,2.750000000000000222e-01,6.442953020134227771e-01
4.905660377358490587e-01,3.797468354430379445e-01,1.400000000000000133e-01,1.548387096774193616e-01,1.407528641571194616e-01,4.166666666666666435e-02,5.190311418685120831e-02,9.938327571262043358e-01,8.528678304239402097e-01,2.999999999999999889e-01,7.248322147651007352e-01
5.094339622641509413e-01,2.405063291139240556e-01,2.800000000000000266e-01,1.354838709677419484e-01,1.080196399345335623e-01,1.805555555555555525e-01,1.038062283737024166e-01,9.931353306299753880e-01,8.054862842892768215e-01,3.649999999999999911e-01,6.510067114093959217e-01
3.584905660377358250e-01,7.151898734177214445e-01,8.999999999999999667e-02,9.677419354838709409e-02,2.815057283142389233e-01,9.722222222222222376e-02,6.574394463667819488e-02,9.903456246450597078e-01,8.728179551122194901e-01,2.399999999999999911e-01,6.577181208053691774e-01
4.591194968553458655e-01,2.848101265822785000e-01,3.599999999999999867e-01,3.806451612903226089e-01,1.211129296235679415e-01,1.666666666666666574e-01,3.010380622837370290e-01,9.941316541960167896e-01,8.304239401496259498e-01,4.149999999999999800e-01,7.046979865771811902e-01
4.591194968553458655e-01,2.848101265822785000e-01,3.599999999999999867e-01,3.806451612903226089e-01,1.211129296235679415e-01,1.666666666666666574e-01,3.010380622837370290e-01,9.941316541960167896e-01,8.304239401496259498e-01,4.149999999999999800e-01,7.046979865771811902e-01
5.534591194968553340e-01,3.860759493670885556e-01,2.999999999999999889e-01,1.806451612903225701e-01,1.440261865793780738e-01,2.361111111111111049e-01,1.591695501730103768e-01,9.939323894828084871e-01,8.129675810473815378e-01,2.550000000000000044e-01,6.241610738255033430e-01
4.716981132075471761e-01,3.101265822784810000e-01,2.000000000000000111e-01,1.677419354838709797e-01,5.433715220949263403e-01,1.111111111111111049e-01,4.844290657439446340e-02,9.931353306299753880e-01,8.004987531172069737e-01,4.500000000000000111e-01,7.046979865771811902e-01
5.094339622641509413e-01,4.177215189873417778e-01,2.200000000000000011e-01,1.419354838709677435e-01,1.129296235679214527e-01,1.250000000000000000e-01,7.958477508650518839e-02,9.931353306299753880e-01,8.229426433915212336e-01,5.999999999999999778e-01,6.912751677852349008e-01
4.276729559748427278e-01,4.240506329113923889e-01,2.000000000000000042e-02,1.161290322580645212e-01,8.183306055646481780e-02,6.944444444444444753e-02,3.806228373702422174e-02,9.925375364903505915e-01,8.678304239401496423e-01,2.600000000000000089e-01,6.375838926174496324e-01
2.893081761006289221e-01,3.291139240506328889e-01,1.499999999999999944e-01,1.354838709677419484e-01,8.837970540098201433e-02,1.111111111111111049e-01,2.249134948096885855e-01,9.897478305054349113e-01,9.725685785536160033e-01,2.800000000000000266e-01,8.791946308724831738e-01
4.842767295597484312e-01,5.917721518987342222e-01,4.299999999999999933e-01,1.419354838709677435e-01,1.865793780687397818e-01,3.055555555555555802e-01,3.944636678200691970e-01,9.933345953431836906e-01,8.104738154613466694e-01,3.649999999999999911e-01,6.174496644295300873e-01
5.471698113207547065e-01,1.835443037974683334e-01,5.200000000000000178e-01,1.032258064516129031e-01,1.849427168576104896e-01,1.666666666666666574e-01,1.280276816608996449e-01,9.932349629865795393e-01,8.104738154613466694e-01,2.899999999999999800e-01,6.375838926174496324e-01
4.025157232704402732e-01,2.531645569620253333e-01,2.300000000000000100e-01,1.032258064516129031e-01,1.080196399345335623e-01,6.944444444444444753e-02,4.152249134948096665e-02,9.921390070639340975e-01,8.329177057356608183e-01,2.800000000000000266e-01,6.174496644295300873e-01
3.522012578616351974e-01,1.962025316455696111e-01,3.699999999999999956e-01,9.032258064516128504e-02,1.211129296235679415e-01,1.666666666666666574e-01,3.321799307958477332e-01,9.917404776375174924e-01,8.279301745635910814e-01,2.899999999999999800e-01,6.174496644295300873e-01
5.534591194968553340e-01,4.177215189873417778e-01,2.600000000000000089e-01,1.096774193548387122e-01,1.211129296235679415e-01,5.555555555555555247e-02,7.958477508650518839e-02,9.934342276997878418e-01,7.855361596009975411e-01,3.699999999999999956e-01,6.174496644295300873e-01
4.150943396226414728e-01,3.291139240506328889e-01,4.000000000000000083e-02,1.419354838709677435e-01,1.129296235679214527e-01,1.111111111111111049e-01,5.190311418685120831e-02,9.919397423507259060e-01,8.478802992518703618e-01,3.150000000000000022e-01,6.308724832214764877e-01
4.150943396226414728e-01,3.164556962025316111e-01,4.000000000000000083e-02,1.354838709677419484e-01,1.112929623567921605e-01,8.333333333333332871e-02,4.844290657439446340e-02,9.918401099941217547e-01,8.453865336658354934e-01,3.200000000000000067e-01,6.308724832214764877e-01
5.408805031446540790e-01,2.405063291139240556e-01,3.599999999999999867e-01,1.935483870967741882e-01,1.325695581014730007e-01,4.166666666666666852e-01,4.117647058823529216e-01,9.933345953431836906e-01,7.980049875311721053e-01,2.800000000000000266e-01,6.308724832214764877e-01
4.779874213836477481e-01,3.227848101265822778e-01,1.499999999999999944e-01,1.806451612903225701e-01,1.800327332242225853e-01,4.583333333333333148e-01,2.525951557093425448e-01,9.918401099941217547e-01,7.905236907730673890e-01,3.150000000000000022e-01,6.845637583892616451e-01
4.842767295597484312e-01,3.924050632911392222e-01,4.000000000000000083e-02,2.451612903225806328e-01,1.374795417348609050e-01,3.472222222222222099e-01,1.557093425605536319e-01,9.941316541960167896e-01,8.329177057356608183e-01,2.650000000000000133e-01,6.375838926174496324e-01
6.415094339622641195e-01,2.658227848101265556e-01,5.699999999999999512e-01,2.193548387096774244e-01,1.145662847790507449e-01,5.555555555555555247e-02,3.460207612456747683e-02,9.934342276997878418e-01,7.581047381546135444e-01,3.150000000000000022e-01,6.442953020134227771e-01
4.716981132075471761e-01,3.987341772151898334e-01,1.199999999999999956e-01,3.290322580645160810e-01,1.816693944353518775e-01,6.944444444444444198e-01,3.806228373702422174e-01,9.946298159790373239e-01,8.129675810473815378e-01,3.850000000000000089e-01,6.308724832214764877e-01
4.905660377358490587e-01,3.734177215189872778e-01,1.799999999999999933e-01,1.483870967741935387e-01,1.243862520458265120e-01,2.361111111111111049e-01,1.868512110726643638e-01,9.938327571262043358e-01,8.553615960099751891e-01,2.949999999999999845e-01,6.711409395973154668e-01
4.591194968553458655e-01,2.468354430379746944e-01,3.099999999999999978e-01,1.548387096774193616e-01,1.211129296235679415e-01,1.250000000000000000e-01,1.591695501730103768e-01,9.925375364903505915e-01,8.503740648379053413e-01,2.700000000000000178e-01,6.308724832214764877e-01
5.534591194968553340e-01,2.531645569620253333e-01,4.000000000000000222e-01,1.419354838709677435e-01,1.292962356792144163e-01,2.638888888888888951e-01,1.799307958477508740e-01,9.943309189092249811e-01,8.578553615960100576e-01,3.200000000000000067e-01,6.174496644295300873e-01
4.842767295597484312e-01,4.367088607594936112e-01,4.899999999999999911e-01,1.161290322580645212e-01,1.882160392798690740e-01,2.777777777777777901e-01,3.875432525951557072e-01,9.931353306299753880e-01,8.004987531172069737e-01,3.549999999999999822e-01,6.241610738255033430e-01
4.716981132075471761e-01,3.291139240506328889e-01,1.600000000000000033e-01,1.225806451612903164e-01,1.391162029459901972e-01,1.666666666666666574e-01,1.211072664359861550e-01,9.931353306299753880e-01,8.428927680798005140e-01,3.099999999999999978e-01,6.375838926174496324e-01
4.402515723270440384e-01,4.651898734177215000e-01,5.000000000000000278e-02,1.290322580645161255e-01,1.325695581014730007e-01,1.805555555555555525e-01,1.868512110726643638e-01,9.929360659167671965e-01,8.453865336658354934e-01,2.849999999999999756e-01,6.577181208053691774e-01
4.528301886792452935e-01,4.588607594936708334e-01,5.000000000000000278e-02,3.000000000000000444e-01,1.407528641571194616e-01,5.555555555555555247e-02,3.806228373702422174e-02,9.925375364903505915e-01,8.503740648379053413e-01,1.950000000000000067e-01,7.315436241610738799e-01
4.528301886792452935e-01,4.588607594936708334e-01,5.000000000000000278e-02,3.000000000000000444e-01,1.407528641571194616e-01,5.555555555555555247e-02,3.806228373702422174e-02,9.925375364903505915e-01,8.503740648379053413e-01,1.950000000000000067e-01,7.315436241610738799e-01
4.716981132075471761e-01,3.291139240506328889e-01,1.100000000000000006e-01,9.677419354838709409e-02,1.292962356792144163e-01,1.527777777777777901e-01,1.349480968858131624e-01,9.931353306299753880e-01,8.528678304239402097e-01,2.899999999999999800e-01,6.442953020134227771e-01
4.150943396226414728e-01,4.462025316455695556e-01,7.000000000000000666e-02,1.032258064516129031e-01,1.243862520458265120e-01,8.333333333333332871e-02,5.190311418685120831e-02,9.925375364903505915e-01,8.578553615960100576e-01,2.899999999999999800e-01,7.181208053691274795e-01
5.849056603773584717e-01,2.025316455696202500e-01,5.699999999999999512e-01,1.290322580645161255e-01,1.211129296235679415e-01,3.750000000000000000e-01,2.249134948096885855e-01,9.932349629865795393e-01,8.179551122194513857e-01,3.950000000000000178e-01,7.181208053691274795e-01
5.031446540880503138e-01,4.462025316455695556e-01,5.000000000000000278e-02,1.225806451612903164e-01,1.211129296235679415e-01,1.111111111111111049e-01,6.574394463667819488e-02,9.925375364903505915e-01,8.329177057356608183e-01,4.749999999999999778e-01,7.046979865771811902e-01
4.842767295597484312e-01,3.987341772151898334e-01,8.000000000000000167e-02,1.225806451612903164e-01,1.243862520458265120e-01,2.083333333333333426e-01,9.342560553633218190e-02,9.930356982733713478e-01,8.279301745635910814e-01,2.700000000000000178e-01,6.375838926174496324e-01
4.842767295597484312e-01,4.240506329113923889e-01,2.300000000000000100e-01,1.354838709677419484e-01,1.440261865793780738e-01,2.361111111111111049e-01,3.321799307958477332e-01,9.925375364903505915e-01,8.279301745635910814e-01,2.399999999999999911e-01,6.375838926174496324e-01
4.842767295597484312e-01,4.367088607594936112e-01,2.200000000000000011e-01,1.225806451612903164e-01,1.374795417348609050e-01,2.500000000000000000e-01,3.252595155709342434e-01,9.924379041337464402e-01,8.254364089775562130e-01,2.399999999999999911e-01,6.375838926174496324e-01
5.220125786163521964e-01,4.272151898734177222e-01,2.600000000000000089e-01,1.354838709677419484e-01,1.374795417348609050e-01,1.527777777777777901e-01,1.487889273356401421e-01,9.939323894828084871e-01,8.254364089775562130e-01,2.650000000000000133e-01,6.174496644295300873e-01
6.100628930817609819e-01,2.025316455696202500e-01,5.400000000000000355e-01,1.612903225806451568e-01,1.538461538461538547e-01,3.888888888888888951e-01,2.871972318339100494e-01,9.947294483356414752e-01,8.179551122194513857e-01,4.099999999999999756e-01,6.442953020134227771e-01
5.534591194968553340e-01,2.594936708860759444e-01,6.400000000000000133e-01,1.419354838709677435e-01,1.522094926350245625e-01,1.250000000000000000e-01,1.453287197231833972e-01,9.949287130488497777e-01,8.827930174563591859e-01,3.300000000000000155e-01,7.046979865771811902e-01
5.534591194968553340e-01,2.594936708860759444e-01,6.400000000000000133e-01,1.419354838709677435e-01,1.522094926350245625e-01,1.250000000000000000e-01,1.453287197231833972e-01,9.949287130488497777e-01,8.827930174563591859e-01,3.300000000000000155e-01,7.046979865771811902e-01
4.276729559748427278e-01,4.968354430379746667e-01,0.000000000000000000e+00,1.548387096774193616e-01,1.702127659574468044e-01,1.944444444444444475e-01,1.038062283737024166e-01,9.929360659167671965e-01,8.778054862842893380e-01,2.750000000000000222e-01,7.181208053691274795e-01
4.213836477987421558e-01,4.746835443037974445e-01,1.199999999999999956e-01,1.290322580645161255e-01,1.407528641571194616e-01,1.666666666666666574e-01,2.768166089965398147e-01,9.921390070639340975e-01,8.428927680798005140e-01,2.600000000000000089e-01,6.778523489932885004e-01
5.220125786163521964e-01,3.955696202531645556e-01,2.000000000000000111e-01,9.677419354838709409e-02,1.309328968903437085e-01,3.750000000000000000e-01,4.117647058823529216e-01,9.935338600563918821e-01,7.880299251870325206e-01,5.600000000000000533e-01,6.107382550335570537e-01
3.899371069182390181e-01,2.848101265822785000e-01,2.000000000000000111e-01,1.032258064516129031e-01,1.129296235679214527e-01,4.166666666666666435e-02,5.190311418685120831e-02,9.921390070639340975e-01,8.503740648379053413e-01,2.800000000000000266e-01,6.174496644295300873e-01
4.905660377358490587e-01,2.721518987341772222e-01,6.999999999999999556e-01,1.225806451612903164e-01,7.594108019639934648e-01,3.055555555555555802e-01,2.318339100346020754e-01,9.937331247696001846e-01,7.805486284289276933e-01,6.400000000000000133e-01,6.308724832214764877e-01
4.654088050314465486e-01,3.164556962025316111e-01,4.699999999999999734e-01,1.290322580645161255e-01,1.407528641571194616e-01,2.916666666666666852e-01,2.525951557093425448e-01,9.933345953431836906e-01,8.379052369077306661e-01,2.849999999999999756e-01,6.107382550335570537e-01
4.591194968553458655e-01,4.240506329113923889e-01,2.600000000000000089e-01,1.161290322580645212e-01,6.563011456628478069e-01,2.222222222222222099e-01,1.764705882352941291e-01,9.932349629865795393e-01,7.880299251870325206e-01,5.699999999999999512e-01,6.308724832214764877e-01
3.962264150943395902e-01,1.898734177215189722e-01,4.799999999999999822e-01,1.161290322580645212e-01,1.129296235679214527e-01,2.500000000000000000e-01,2.110726643598615782e-01,9.922386394205382487e-01,8.578553615960100576e-01,3.900000000000000133e-01,6.912751677852349008e-01
4.339622641509434109e-01,3.481012658227848333e-01,1.499999999999999944e-01,1.419354838709677435e-01,1.243862520458265120e-01,2.638888888888888951e-01,1.384083044982699073e-01,9.924379041337464402e-01,8.503740648379053413e-01,2.949999999999999845e-01,6.778523489932885004e-01
5.408805031446540790e-01,3.101265822784810000e-01,2.800000000000000266e-01,1.225806451612903164e-01,1.800327332242225853e-01,2.777777777777777901e-01,4.705882352941176405e-01,9.935338600563918821e-01,7.306733167082295477e-01,9.749999999999999778e-01,6.644295302013423221e-01
4.842767295597484312e-01,3.101265822784810000e-01,2.600000000000000089e-01,1.225806451612903164e-01,1.014729950900163657e-01,1.250000000000000000e-01,1.072664359861591754e-01,9.929360659167671965e-01,8.453865336658354934e-01,3.200000000000000067e-01,6.442953020134227771e-01
5.849056603773584717e-01,2.468354430379746944e-01,4.400000000000000022e-01,1.354838709677419484e-01,1.751227495908347087e-01,4.722222222222222099e-01,4.325259515570934465e-01,9.941316541960167896e-01,7.830423940149626727e-01,6.099999999999999867e-01,6.375838926174496324e-01
4.402515723270440384e-01,3.924050632911392222e-01,8.000000000000000167e-02,1.161290322580645212e-01,1.243862520458265120e-01,1.111111111111111049e-01,8.304498269896193330e-02,9.941316541960167896e-01,8.678304239401496423e-01,2.650000000000000133e-01,6.040268456375839090e-01
4.968553459119496862e-01,3.291139240506328889e-01,2.600000000000000089e-01,1.225806451612903164e-01,1.292962356792144163e-01,5.833333333333333703e-01,4.844290657439446202e-01,9.927368012035588940e-01,8.054862842892768215e-01,2.700000000000000178e-01,6.375838926174496324e-01
5.408805031446540790e-01,3.101265822784810000e-01,2.800000000000000266e-01,1.225806451612903164e-01,1.800327332242225853e-01,2.777777777777777901e-01,4.705882352941176405e-01,9.935338600563918821e-01,7.306733167082295477e-01,9.749999999999999778e-01,6.644295302013423221e-01
5.408805031446540790e-01,3.101265822784810000e-01,2.899999999999999800e-01,1.290322580645161255e-01,1.800327332242225853e-01,2.638888888888888951e-01,4.602076124567474058e-01,9.935338600563918821e-01,7.306733167082295477e-01,9.899999999999999911e-01,6.577181208053691774e-01
4.842767295597484312e-01,3.101265822784810000e-01,2.600000000000000089e-01,1.225806451612903164e-01,1.014729950900163657e-01,1.250000000000000000e-01,1.072664359861591754e-01,9.929360659167671965e-01,8.453865336658354934e-01,3.200000000000000067e-01,6.442953020134227771e-01
3.144654088050314322e-01,6.455696202531645556e-01,4.000000000000000083e-02,9.032258064516128504e-02,7.364975450081832908e-02,5.694444444444444198e-01,2.941176470588235392e-01,9.901463599318515163e-01,9.351620947630923109e-01,2.399999999999999911e-01,7.046979865771811902e-01
2.955974842767295496e-01,3.797468354430379445e-01,1.700000000000000122e-01,1.483870967741935387e-01,9.492635024549918310e-02,2.361111111111111049e-01,3.667820069204152378e-01,9.895485657922267198e-01,9.600997506234414391e-01,2.999999999999999889e-01,8.657718120805368844e-01
4.276729559748427278e-01,4.905063291139240556e-01,0.000000000000000000e+00,1.935483870967741882e-01,1.669394435351882200e-01,1.111111111111111049e-01,7.958477508650518839e-02,9.928364335601630453e-01,8.603491271820449260e-01,2.800000000000000266e-01,7.181208053691274795e-01
4.402515723270440384e-01,3.164556962025316111e-01,2.500000000000000000e-01,1.290322580645161255e-01,1.145662847790507449e-01,4.166666666666666435e-02,7.612456747404844348e-02,9.926371688469547427e-01,8.104738154613466694e-01,3.150000000000000022e-01,6.174496644295300873e-01
4.779874213836477481e-01,5.696202531645570000e-01,5.999999999999999778e-02,1.612903225806451568e-01,1.292962356792144163e-01,6.944444444444444753e-02,3.460207612456747683e-02,9.930356982733713478e-01,8.453865336658354934e-01,2.800000000000000266e-01,6.577181208053691774e-01
5.094339622641509413e-01,3.449367088607595000e-01,1.799999999999999933e-01,1.225806451612903164e-01,1.309328968903437085e-01,1.805555555555555525e-01,1.211072664359861550e-01,9.935338600563918821e-01,8.229426433915212336e-01,2.949999999999999845e-01,6.040268456375839090e-01
5.220125786163521964e-01,3.860759493670885556e-01,2.999999999999999889e-01,1.354838709677419484e-01,1.374795417348609050e-01,1.527777777777777901e-01,1.730103806228373564e-01,9.935338600563918821e-01,8.478802992518703618e-01,3.049999999999999933e-01,6.845637583892616451e-01
4.905660377358490587e-01,3.164556962025316111e-01,2.999999999999999889e-01,1.225806451612903164e-01,1.227495908346972198e-01,1.111111111111111049e-01,7.612456747404844348e-02,9.922386394205382487e-01,8.254364089775562130e-01,2.800000000000000266e-01,6.979865771812080455e-01
5.094339622641509413e-01,3.449367088607595000e-01,1.799999999999999933e-01,1.225806451612903164e-01,1.309328968903437085e-01,1.805555555555555525e-01,1.211072664359861550e-01,9.935338600563918821e-01,8.229426433915212336e-01,2.949999999999999845e-01,6.040268456375839090e-01
5.094339622641509413e-01,3.639240506329113334e-01,2.200000000000000011e-01,1.354838709677419484e-01,1.260229132569558042e-01,1.666666666666666574e-01,2.249134948096885855e-01,9.930356982733713478e-01,8.204488778054863651e-01,2.550000000000000044e-01,6.174496644295300873e-01
4.528301886792452935e-01,3.101265822784810000e-01,2.399999999999999911e-01,1.419354838709677435e-01,1.145662847790507449e-01,6.944444444444444753e-02,1.245674740484428999e-01,9.923382717771424000e-01,8.304239401496259498e-01,2.399999999999999911e-01,6.308724832214764877e-01
5.094339622641509413e-01,3.639240506329113334e-01,2.200000000000000011e-01,1.354838709677419484e-01,1.260229132569558042e-01,1.666666666666666574e-01,2.249134948096885855e-01,9.930356982733713478e-01,8.204488778054863651e-01,2.550000000000000044e-01,6.174496644295300873e-01
